id,url,is_post,post_title,publish_date,author,comment_count
285,http://www.younghouselove.com/how-to/crafts/,False,NA,NA,NA,NA
286,http://www.younghouselove.com/2010/03/nursery-progress-lining-our-dresser-drawers/,True,Nursery Progress: Lining Our Dresser Drawers,"March 4, 2010",Sherry Petersik,221
287,http://www.younghouselove.com/2009/06/fresh-fruit/,True,Fresh Fruit,"June 23, 2009",Sherry Petersik,56
288,http://www.younghouselove.com/2011/05/i-think-im-posessed/,True,I Think I’m Possessed,"May 10, 2011",Sherry Petersik,496
289,http://www.younghouselove.com/how-to/home-improvement/,False,NA,NA,NA,NA
290,http://www.younghouselove.com/2009/01/how-to-replace-a-toilet/,True,How To Replace A Toilet,"January 17, 2009",John Petersik,26
291,http://www.younghouselove.com/2012/01/grout-grout-let-it-all-out/,True,"Grout, Grout, Let It All Out","January 18, 2012",John Petersik,385
292,http://www.younghouselove.com/2012/04/frosting-tanking-sucking-it-up/,True,"Frosting, Tanking, And Sucking It Up","April 12, 2012",John Petersik,422
293,http://www.younghouselove.com/how-to/art/,False,NA,NA,NA,NA
294,http://www.younghouselove.com/2011/04/its-done-and-we-heart-it/,True,It’s Done. And We Heart It.,"April 18, 2011",Sherry Petersik,484
295,http://www.younghouselove.com/2011/08/bridges-butterflies-big-foam-rocks/,True,"Bridges, Butterflies, Big Foam Rocks","August 9, 2011",Sherry Petersik,316
296,http://www.younghouselove.com/2009/08/getting-the-hang-of-it/,True,Getting The Hang Of It,"August 19, 2009",Sherry Petersik,104
297,http://www.younghouselove.com/how-to/outside/,False,NA,NA,NA,NA
298,http://www.younghouselove.com/2009/04/how-to-paint-a-wood-deck-or-front-porch/,True,How To Paint A Wood Deck Or Front Porch,"April 29, 2009",Sherry Petersik,150
299,http://www.younghouselove.com/2009/08/how-does-our-garden-grow/,True,How Does Our Garden Grow?,"August 6, 2009",Sherry Petersik,114
300,http://www.younghouselove.com/2011/05/pati-oh-thank-goodness-its-done/,True,Pati-Oh Thank Goodness It’s Done,"May 11, 2011",John Petersik,515
301,http://www.younghouselove.com/how-to/cleaning-organizing/,False,NA,NA,NA,NA
302,http://www.younghouselove.com/2009/04/how-ya-bin/,True,How Ya Bin,"April 20, 2009",Sherry Petersik,187
303,http://www.younghouselove.com/2009/09/email-answer-clean-freak/,True,Email Answer: Clean Freak?,"September 15, 2009",Sherry Petersik,200
304,http://www.younghouselove.com/2011/08/shoo-shoes-dont-bother-me/,True,"Shoo Shoes, Don’t Bother Me","August 1, 2011",John Petersik,299
305,http://www.younghouselove.com/how-to/eco/,False,NA,NA,NA,NA
306,http://www.younghouselove.com/2008/08/younghouselovedotcompost/,True,Young House Love Dot Compost,"August 21, 2008",John Petersik,106
307,http://www.younghouselove.com/2010/05/easy-upgrade-super-toilet/,True,Easy Upgrade: Super Toilet,"May 19, 2010",John Petersik,269
308,http://www.younghouselove.com/2009/03/how-to-make-a-rain-barrel/,True,How To Make A Rain Barrel,"March 18, 2009",John Petersik,130
309,http://www.younghouselove.com/how-to/lovey-dovey/,False,NA,NA,NA,NA
310,http://www.younghouselove.com/2010/07/wedding-week-iii-love-the-perfect-accessory/,True,"Wedding Week III: Love, The Perfect Accessory","July 7, 2010",Sherry Petersik,155
311,http://www.younghouselove.com/2008/10/i-wanted-to-dye/,True,I Wanted To Dye,"October 14, 2008",Sherry Petersik,85
312,http://www.younghouselove.com/2009/07/wedding-week-ii-think-inside-the-box/,True,Wedding Week II: Think Inside The Box,"July 8, 2009",Sherry Petersik,60
313,http://www.younghouselove.com/how-to/money-saving/,False,NA,NA,NA,NA
314,http://www.younghouselove.com/2009/01/the-simple-life/,True,The Simple Life,"January 22, 2009",Sherry Petersik,168
315,http://www.younghouselove.com/2010/03/email-answer-money-management/,True,Email Answer: Money Management?,"March 31, 2010",Sherry Petersik,347
316,http://www.younghouselove.com/2011/02/snip-snip/,True,"Snip, Snip.","February 1, 2011",Sherry Petersik,580
317,http://www.younghouselove.com/how-to/kids-pets/,False,NA,NA,NA,NA
318,http://www.younghouselove.com/2012/01/claras-christmas-kitchen/,True,Clara’s Christmas Kitchen!,"January 3, 2012",Sherry Petersik,578
319,http://www.younghouselove.com/2010/08/where-do-baby-photos-come-from/,True,Where Do Baby Photos Come From?,"August 11, 2010",John Petersik,383
320,http://www.younghouselove.com/2012/03/winter-pinterest-challenge-bag-it/,True,Winter Pinterest Challenge: Bag It,"March 14, 2012",Sherry Petersik,390
321,http://www.younghouselove.com/how-to/holiday/,False,NA,NA,NA,NA
322,http://www.younghouselove.com/2010/10/puffy-paint-pumpkins-not-as-cheesy-as-it-sounds/,True,Puffy Paint + Pumpkins = Not As Cheesy As It Sounds,"October 19, 2010",Sherry Petersik,161
323,http://www.younghouselove.com/2011/12/our-little-light-show/,True,Our Little Light Show,"December 14, 2011",Sherry Petersik,332
324,http://www.younghouselove.com/2011/04/making-new-wood-look-old/,True,Making New Wood Look Old,"April 21, 2011",John Petersik,172
325,http://www.younghouselove.com/2011/09/dude-stencils-are-no-joke/,True,"Dude, Stencils Are No Joke","September 27, 2011",Sherry Petersik,760
326,http://www.younghouselove.com/2011/02/february-superlatives/,True,February Superlatives,"February 28, 2011",Sherry Petersik,6
327,http://www.younghouselove.com/2011/03/march-superlatives/,True,March Superlatives,"March 31, 2011",Sherry Petersik,6
328,http://www.younghouselove.com/2009/07/wedding-week-ii-a-relationship-timeline/,True,Wedding Week II: A Relationship Timeline,"July 6, 2009",John Petersik,136
329,http://www.younghouselove.com/2009/07/wedding-week-ii-i-liked-it-so-i-put-a-ring-on-it/,True,"Wedding Week II: I Liked It, So I Put A Ring On It","July 7, 2009",John Petersik,172
330,http://www.younghouselove.com/2009/07/wedding-week-ii-where-we-almost-tied-the-knot/,True,Wedding Week II: Where We Almost Tied The Knot,"July 10, 2009",Sherry Petersik,69
331,http://www.younghouselove.com/2009/07/wedding-week-ii-honeymoonin-where-the-sun-dont-set/,True,Wedding Week II: Honeymoonin’ Where The Sun Don’t Set,"July 8, 2009",John Petersik,112
334,http://www.younghouselove.com/2009/07/wedding-week-ii-anniversary-traditions/,True,Wedding Week II: Anniversary Traditions,"July 9, 2009",Sherry Petersik,104
335,http://www.younghouselove.com/2010/07/wedding-week-iii-celebrating-our-third/,True,Wedding Week III: Celebrating Our Third,"July 9, 2010",John Petersik,164
336,http://www.younghouselove.com/2011/07/our-4nniversary/,True,Our 4nniversary,"July 12, 2011",John Petersik,626
337,http://www.younghouselove.com/about-2/book/more-about-our-book/,False,NA,NA,NA,NA
338,http://www.younghouselove.com/about-2/book/behind-the-scenes/,False,NA,NA,NA,NA
339,http://www.younghouselove.com/about-2/book/extra-project-info/,False,NA,NA,NA,NA
340,http://www.younghouselove.com/2013/02/a-fast-easy-floating-frame/#comments,False,NA,NA,NA,NA
341,http://www.younghouselove.com/2013/02/a-fast-easy-floating-frame/,True,A Fast &amp; Easy Floating Frame,"February 14, 2013",Sherry Petersik,129
342,http://www.younghouselove.com/2009/05/house-crashing-and-table-setting/,True,House Crashing &amp; Table Setting,"May 12, 2009",Sherry Petersik,130
343,http://www.younghouselove.com/2013/02/lets-get-some-love-up-in-this-house/#comments,False,NA,NA,NA,NA
344,http://www.younghouselove.com/2013/02/lets-get-some-love-up-in-this-house/,True,Let’s Get Some Love Up In This House,"February 13, 2013",Sherry Petersik,232
345,http://www.younghouselove.com/author/youngstersherry/page/2/,False,NA,NA,NA,NA
346,http://www.younghouselove.com/author/youngstersherry/page/3/,False,NA,NA,NA,NA
347,http://www.younghouselove.com/author/youngstersherry/page/4/,False,NA,NA,NA,NA
348,http://www.younghouselove.com/author/youngstersherry/page/5/,False,NA,NA,NA,NA
349,http://www.younghouselove.com/author/youngstersherry/page/6/,False,NA,NA,NA,NA
350,http://www.younghouselove.com/author/youngstersherry/page/460/,False,NA,NA,NA,NA
351,http://www.younghouselove.com/2011/01/what-the-dealio/#comments,False,NA,NA,NA,NA
352,http://www.younghouselove.com/2011/01/fab-freebie-the-heat-is-on/,True,Fab Freebie: The Heat Is On,"January 3, 2011",John Petersik,4379
353,http://www.younghouselove.com/2010/12/twenty-eleven-resolutions/,True,Twenty Eleven Resolutions,"December 31, 2010",Sherry Petersik,241
354,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-2/#comments,False,NA,NA,NA,NA
355,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-3/#comments,False,NA,NA,NA,NA
356,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-6/#comments,False,NA,NA,NA,NA
357,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365579,False,NA,NA,NA,NA
358,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365580,False,NA,NA,NA,NA
359,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365582,False,NA,NA,NA,NA
360,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365581,False,NA,NA,NA,NA
361,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365583,False,NA,NA,NA,NA
362,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365628,False,NA,NA,NA,NA
363,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365584,False,NA,NA,NA,NA
364,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365631,False,NA,NA,NA,NA
365,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365585,False,NA,NA,NA,NA
366,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365592,False,NA,NA,NA,NA
367,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365586,False,NA,NA,NA,NA
368,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365588,False,NA,NA,NA,NA
369,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365589,False,NA,NA,NA,NA
370,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365590,False,NA,NA,NA,NA
371,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365591,False,NA,NA,NA,NA
372,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365599,False,NA,NA,NA,NA
373,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365593,False,NA,NA,NA,NA
374,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365594,False,NA,NA,NA,NA
375,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365596,False,NA,NA,NA,NA
376,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365597,False,NA,NA,NA,NA
377,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365602,False,NA,NA,NA,NA
378,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365598,False,NA,NA,NA,NA
379,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365600,False,NA,NA,NA,NA
380,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365606,False,NA,NA,NA,NA
381,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365601,False,NA,NA,NA,NA
382,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365603,False,NA,NA,NA,NA
383,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365604,False,NA,NA,NA,NA
384,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365605,False,NA,NA,NA,NA
385,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365610,False,NA,NA,NA,NA
386,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365607,False,NA,NA,NA,NA
387,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365608,False,NA,NA,NA,NA
388,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365618,False,NA,NA,NA,NA
389,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365609,False,NA,NA,NA,NA
390,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365611,False,NA,NA,NA,NA
391,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365622,False,NA,NA,NA,NA
392,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365612,False,NA,NA,NA,NA
393,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-394726,False,NA,NA,NA,NA
394,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365613,False,NA,NA,NA,NA
395,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365614,False,NA,NA,NA,NA
396,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365616,False,NA,NA,NA,NA
397,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365617,False,NA,NA,NA,NA
398,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365624,False,NA,NA,NA,NA
399,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365619,False,NA,NA,NA,NA
400,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365620,False,NA,NA,NA,NA
401,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365621,False,NA,NA,NA,NA
402,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365623,False,NA,NA,NA,NA
403,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365626,False,NA,NA,NA,NA
404,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365625,False,NA,NA,NA,NA
405,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365627,False,NA,NA,NA,NA
406,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365629,False,NA,NA,NA,NA
407,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365630,False,NA,NA,NA,NA
408,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365632,False,NA,NA,NA,NA
409,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365633,False,NA,NA,NA,NA
410,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365634,False,NA,NA,NA,NA
411,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365638,False,NA,NA,NA,NA
412,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365635,False,NA,NA,NA,NA
413,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365636,False,NA,NA,NA,NA
414,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365640,False,NA,NA,NA,NA
415,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365637,False,NA,NA,NA,NA
416,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365639,False,NA,NA,NA,NA
417,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365641,False,NA,NA,NA,NA
418,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365642,False,NA,NA,NA,NA
419,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365643,False,NA,NA,NA,NA
420,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365645,False,NA,NA,NA,NA
421,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365646,False,NA,NA,NA,NA
422,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365665,False,NA,NA,NA,NA
423,http://www.younghouselove.com/2011/01/what-the-dealio/comment-page-1/#comment-365647,False,NA,NA,NA,NA
424,http://www.younghouselove.com/2011/01/built-ins-are-hard/#comments,False,NA,NA,NA,NA
425,http://www.younghouselove.com/2009/03/welcome-to-our-decor-store/,True,Welcome To Our Decor Store,"March 12, 2009",Sherry Petersik,52
426,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-2/#comments,False,NA,NA,NA,NA
427,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-3/#comments,False,NA,NA,NA,NA
428,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369387,False,NA,NA,NA,NA
429,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369392,False,NA,NA,NA,NA
430,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369395,False,NA,NA,NA,NA
431,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369396,False,NA,NA,NA,NA
432,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369397,False,NA,NA,NA,NA
433,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369400,False,NA,NA,NA,NA
434,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369401,False,NA,NA,NA,NA
435,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369405,False,NA,NA,NA,NA
436,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369407,False,NA,NA,NA,NA
437,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369439,False,NA,NA,NA,NA
438,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369409,False,NA,NA,NA,NA
439,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369412,False,NA,NA,NA,NA
440,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369413,False,NA,NA,NA,NA
441,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369415,False,NA,NA,NA,NA
442,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369434,False,NA,NA,NA,NA
443,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369418,False,NA,NA,NA,NA
444,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369432,False,NA,NA,NA,NA
445,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369420,False,NA,NA,NA,NA
446,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369424,False,NA,NA,NA,NA
447,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369425,False,NA,NA,NA,NA
448,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369427,False,NA,NA,NA,NA
449,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369430,False,NA,NA,NA,NA
450,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369431,False,NA,NA,NA,NA
451,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369433,False,NA,NA,NA,NA
452,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369436,False,NA,NA,NA,NA
453,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369441,False,NA,NA,NA,NA
454,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369442,False,NA,NA,NA,NA
455,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369443,False,NA,NA,NA,NA
456,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369448,False,NA,NA,NA,NA
457,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369449,False,NA,NA,NA,NA
458,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369450,False,NA,NA,NA,NA
459,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369490,False,NA,NA,NA,NA
460,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369451,False,NA,NA,NA,NA
461,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369452,False,NA,NA,NA,NA
462,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369461,False,NA,NA,NA,NA
463,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369464,False,NA,NA,NA,NA
464,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369474,False,NA,NA,NA,NA
465,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369486,False,NA,NA,NA,NA
466,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369487,False,NA,NA,NA,NA
467,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369493,False,NA,NA,NA,NA
468,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369497,False,NA,NA,NA,NA
469,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369498,False,NA,NA,NA,NA
470,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369502,False,NA,NA,NA,NA
471,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369499,False,NA,NA,NA,NA
472,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369505,False,NA,NA,NA,NA
473,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369507,False,NA,NA,NA,NA
474,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369517,False,NA,NA,NA,NA
475,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369510,False,NA,NA,NA,NA
476,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369511,False,NA,NA,NA,NA
477,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369512,False,NA,NA,NA,NA
478,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369526,False,NA,NA,NA,NA
479,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369520,False,NA,NA,NA,NA
480,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369521,False,NA,NA,NA,NA
481,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369522,False,NA,NA,NA,NA
482,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369528,False,NA,NA,NA,NA
483,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369531,False,NA,NA,NA,NA
484,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369538,False,NA,NA,NA,NA
485,http://www.younghouselove.com/2011/01/built-ins-are-hard/comment-page-1/#comment-369539,False,NA,NA,NA,NA
486,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/#comments,False,NA,NA,NA,NA
487,http://www.younghouselove.com/2010/08/put-a-cork-in-it-2/,True,Put A Cork In It,"August 12, 2010",Sherry Petersik,114
488,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-2/#comments,False,NA,NA,NA,NA
489,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-3/#comments,False,NA,NA,NA,NA
490,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-10/#comments,False,NA,NA,NA,NA
491,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370024,False,NA,NA,NA,NA
492,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370026,False,NA,NA,NA,NA
493,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370030,False,NA,NA,NA,NA
494,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370035,False,NA,NA,NA,NA
495,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370036,False,NA,NA,NA,NA
496,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370037,False,NA,NA,NA,NA
497,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370052,False,NA,NA,NA,NA
498,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370038,False,NA,NA,NA,NA
499,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370039,False,NA,NA,NA,NA
500,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370040,False,NA,NA,NA,NA
501,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370043,False,NA,NA,NA,NA
502,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370045,False,NA,NA,NA,NA
503,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370046,False,NA,NA,NA,NA
504,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370049,False,NA,NA,NA,NA
505,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370051,False,NA,NA,NA,NA
506,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370053,False,NA,NA,NA,NA
507,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370055,False,NA,NA,NA,NA
508,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370056,False,NA,NA,NA,NA
509,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370057,False,NA,NA,NA,NA
510,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370054,False,NA,NA,NA,NA
511,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370058,False,NA,NA,NA,NA
512,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370059,False,NA,NA,NA,NA
513,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370215,False,NA,NA,NA,NA
514,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370060,False,NA,NA,NA,NA
515,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370061,False,NA,NA,NA,NA
516,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370111,False,NA,NA,NA,NA
517,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370063,False,NA,NA,NA,NA
518,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370064,False,NA,NA,NA,NA
519,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370065,False,NA,NA,NA,NA
520,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370138,False,NA,NA,NA,NA
521,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370066,False,NA,NA,NA,NA
522,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370067,False,NA,NA,NA,NA
523,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370068,False,NA,NA,NA,NA
524,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370069,False,NA,NA,NA,NA
525,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370070,False,NA,NA,NA,NA
526,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370071,False,NA,NA,NA,NA
527,http://www.younghouselove.com/2011/01/tall-dark-and-handsome/comment-page-1/#comment-370074,False,NA,NA,NA,NA
